time,Ia,Ib,Ic,Vab,Vbc,Vca,Torque,Speed,Category
0.8805,44.55831037,42.20339346,-86.76170383,586.6346748,581.7304317,586.6349602,294.3285268,1856.153509,NOM
0.881,31.3011619,71.05167624,-102.3528381,586.6340993,581.7307723,586.6351309,278.7767035,1859.689871,NOM
0.8815,5.21850737,124.1880895,-129.4065969,596.8550658,570.6349509,586.6358485,195.3993015,1863.072289,NOM
0.882,0.544246084,129.366351,-129.9105971,596.8535566,570.6382036,586.6366589,83.57283285,1865.260898,NOM
0.8825,8.029255458,90.17198138,-98.20123684,596.8522668,570.6446546,586.6367418,12.50447093,1865.709815,NOM
0.883,16.15075004,74.48720216,-90.63795219,596.8524624,570.6522973,586.6371251,-23.76772378,1865.140628,NOM
0.8835,29.98310782,78.13632192,-108.1194297,596.8543244,570.661214,586.6371933,-63.47617627,1864.381769,NOM
0.884,53.99196279,96.47749261,-150.4694554,596.8580537,570.6707984,586.6372438,-142.5488344,1863.356634,NOM
0.8845,50.3823431,95.23500477,-145.6173479,602.2016011,570.6806356,581.7390154,-241.4714736,1861.367161,NOM
0.885,13.69970738,83.59753347,-97.29724085,602.2086374,570.6902717,581.7390328,-292.2582113,1857.962007,NOM
0.8855,0.514205756,73.02516545,-73.5393712,602.2165816,570.6994044,581.7391385,-283.2716864,1853.832265,NOM
0.886,11.92049589,58.40478859,-70.32528448,602.2259706,570.7069707,581.7392928,-255.5665383,1850.097215,NOM
0.8865,47.95169151,35.23365438,-83.18534589,602.2362664,570.712783,581.7399913,-248.8291547,1847.049728,NOM
0.887,107.7036688,-0.321207452,-107.3824613,602.246928,581.8110529,570.644865,-298.3673058,1844.194459,NOM
0.8875,118.4915657,-9.85911101,-108.6324547,602.2569818,581.8121672,570.6495159,-355.6786079,1840.622799,NOM
0.888,83.51674679,12.65826759,-96.17501438,602.2651433,581.8118204,570.6579555,-355.4304993,1836.03126,NOM
0.8885,70.55058092,11.4797936,-82.03037452,602.2721182,581.8117793,570.6679285,-316.6299636,1831.396425,NOM
0.889,75.41962567,-13.86182363,-61.55780204,602.2773685,581.8125428,570.6791789,-279.8017523,1827.568411,NOM
0.8895,93.63633431,-62.87617592,-30.76015839,602.2810824,581.8145617,570.6909514,-282.4648998,1824.4102,NOM
0.89,91.05595907,-63.28994478,-27.76601429,596.9473439,586.7171101,570.7026151,-303.5006277,1821.208503,NOM
0.8905,76.93151163,-18.69639292,-58.23511871,596.9485773,586.7216504,570.7135941,-278.691428,1817.520093,NOM
0.891,63.57353187,2.616639645,-66.19017152,596.9490353,586.7267674,570.7235422,-202.5883267,1814.018268,NOM
0.8915,46.27946026,4.433489368,-50.71294963,596.9487462,586.7329867,570.7314655,-116.8902336,1811.698577,NOM
0.892,20.89868859,-9.086701777,-11.81198682,596.9483036,586.7397681,570.7374557,-61.29217552,1810.70803,NOM
0.8925,-16.13938029,-33.55051038,49.68989068,586.7236391,586.7467538,581.8350673,-70.83421161,1810.438413,NOM
0.893,-26.37405649,-34.89103113,61.26508762,586.7258815,586.7530145,581.8360654,-99.7232941,1809.875239,NOM
0.8935,-3.853558122,-22.42832597,26.28188409,586.7312054,586.7574794,581.8356554,-83.49947203,1808.578456,NOM
0.894,-4.104402434,-8.833424906,12.93782734,586.7375823,586.7609396,581.8356066,-39.12451616,1807.359901,NOM
0.8945,-27.73725857,10.38380891,17.35344966,586.7447118,586.7632589,581.8363538,-5.531785663,1806.940325,NOM
0.895,-74.46668108,39.16357106,35.30311002,586.7521167,586.7646198,581.838235,-18.72805813,1807.089757,NOM
0.8955,-72.24477528,39.45514791,32.78962737,586.7593638,581.0058406,586.7406092,-60.4526185,1807.017303,NOM
0.896,-24.86842352,5.758211507,19.11021201,586.766111,581.0062565,586.7443753,-65.3120121,1806.167543,NOM
0.8965,-0.921970516,-5.947517074,6.86948759,586.7722354,581.0065726,586.7482486,-22.78085152,1805.089538,NOM
0.897,3.196054182,5.443789317,-8.639843499,586.7769295,581.0065654,586.7527716,27.60437388,1804.739274,NOM
0.8975,-8.485964873,40.11486375,-31.62889888,586.7803799,581.0066138,586.7574826,47.87640488,1805.273294,NOM
0.898,-31.65468217,97.41951996,-65.76483779,586.7823658,581.0069927,586.7621475,4.278180244,1806.096144,NOM
0.8985,-32.26167619,104.9789584,-72.71728216,581.886015,586.7683787,586.7663891,-60.21061673,1806.218819,NOM
0.899,-19.59681793,66.27269624,-46.67587831,581.8867462,586.7688003,586.7700825,-79.65566015,1805.190511,NOM
0.8995,-6.347378081,49.60246668,-43.2550886,581.8869405,586.7684135,586.7733497,-65.81556993,1803.805452,NOM
0.9,12.03985665,51.13969336,-63.17955,581.8864303,586.7680192,586.7756438,-56.60960274,1802.854485,NOM
0.9005,39.57083608,66.68489284,-106.2557289,581.8854811,586.767489,586.7771938,-87.51192098,1802.212093,NOM
0.901,79.66464923,91.80087843,-171.4655277,570.7872017,586.7667996,596.9982676,-189.0236899,1801.173185,NOM
0.9015,93.69574176,92.36024441,-186.0559862,570.7877884,586.7655246,596.9974923,-293.7207525,1798.683216,NOM
0.902,75.51311296,77.61717417,-153.1302871,570.7904082,586.7631048,596.9965468,-335.457844,1794.522171,NOM
0.9025,80.26790834,60.42979857,-140.6977069,570.7932237,586.7605855,596.9966775,-347.3959559,1789.84405,NOM
0.903,108.2241079,36.50016468,-144.7242726,570.7959105,586.7583385,596.9978886,-366.0887891,1785.399343,NOM
0.9035,158.7494588,2.157385851,-160.9068447,570.7984357,586.7563102,597.0000902,-425.0470294,1780.909486,NOM
0.904,159.45185,-4.291870068,-155.1599799,570.8006564,581.8574087,602.3412794,-490.0740786,1775.675671,NOM
0.9045,113.7655357,22.89740714,-136.6629429,570.8026866,581.8570016,602.3440352,-496.3544741,1769.42548,NOM
0.905,90.16530906,28.35408279,-118.5193918,570.804749,581.8570515,602.346016,-447.2884051,1763.064283,NOM
0.9055,84.98161247,11.39439546,-96.37600793,570.8064125,581.8570539,602.3478504,-382.2693908,1757.639576,NOM
0.906,94.25068946,-27.80395267,-66.44673679,570.8077698,581.8569479,602.3494667,-338.835033,1753.32145,NOM
0.9065,113.8467185,-88.32762307,-25.51909538,581.9023566,570.7590933,602.3508612,-350.1968321,1749.617101,NOM
0.907,109.8180832,-97.6057918,-12.21229145,581.9018758,570.7603991,602.3516919,-369.6411496,1745.648393,NOM
0.9075,91.41067,-58.93778298,-32.47288702,581.9010178,570.7634883,602.3514328,-334.1729699,1741.120645,NOM
0.908,72.40611866,-40.95256111,-31.45355755,581.9009303,570.7664957,602.3511022,-261.0710385,1736.968156,NOM
0.9085,48.75596846,-40.09665956,-8.659308897,581.9013772,570.7691444,602.3509692,-188.5903816,1734.016112,NOM
0.909,16.92962043,-52.56037788,35.63075745,581.9020744,570.7714753,602.3509661,-152.4169623,1732.153928,NOM
0.9095,15.10122747,-44.55923109,29.45800361,586.8021128,570.773514,597.0158753,-146.3613559,1730.71986,NOM
0.91,48.66240532,-25.36021265,-23.30219267,586.8016137,570.7755009,597.0165952,-107.4040654,1729.141406,NOM
0.9105,62.32385524,-8.943418053,-53.38043719,586.7995602,570.777745,597.0170504,-14.52018616,1727.848255,NOM
0.911,54.93027362,8.934312589,-63.86458621,586.7966973,570.7798946,597.016426,93.42815181,1727.860229,NOM
0.9115,26.1004192,32.10797343,-58.20839263,586.793243,570.7819425,597.0144787,178.6772293,1729.482587,NOM
0.912,-23.86468058,63.98259473,-40.11791415,586.7894655,581.8770092,586.7859619,206.8573947,1732.212379,NOM
0.9125,-23.02278789,66.33194927,-43.30916138,586.7853733,581.8774228,586.7828715,196.0334346,1735.142974,NOM
0.913,24.72679142,33.73296498,-58.45975641,586.7807172,581.8772001,586.780295,210.7130349,1737.603667,NOM
0.9135,50.11705973,21.46197792,-71.57903765,586.7767439,581.8772289,586.7766979,262.0940542,1740.006726,NOM
0.914,56.28067225,30.68144653,-86.96211878,586.7738053,581.8770336,586.7721269,313.2601963,1743.175254,NOM
0.9145,46.76163822,61.76354625,-108.5251845,586.7719438,581.8761515,586.7669764,328.7200869,1747.173493,NOM
0.915,55.17149644,43.35786835,-98.52936479,581.0123098,586.7734622,586.7616978,291.2231095,1751.354869,NOM
0.9155,72.12710353,-20.08724744,-52.03985609,581.0127028,586.7692771,586.7569298,266.3599731,1754.875426,NOM
0.916,83.98944559,-58.93833021,-25.05111538,581.013304,586.7627292,586.7533007,300.6117293,1757.783039,NOM
0.9165,95.37639994,-76.03847155,-19.33792838,581.0129662,586.7547776,586.7506725,356.7450114,1761.174835,NOM
0.917,110.5852719,-74.75817899,-35.8270929,581.0112207,586.7459681,586.7490726,397.3434173,1765.589404,NOM
0.9175,133.516645,-58.85574473,-74.66090026,581.0077035,586.7368496,586.7485793,387.3601383,1770.61905,NOM
0.918,126.3385705,-62.07833879,-64.26023176,586.7624079,586.7280772,581.8511216,328.7717084,1775.43666,NOM
0.9185,83.93486909,-75.0804359,-8.854433195,586.7539417,586.720366,581.8518322,288.6453457,1779.252895,NOM
0.919,62.34020671,-84.66695692,22.3267502,586.7427654,586.7143532,581.8520804,295.9552201,1782.299965,NOM
0.9195,63.11244689,-95.56978127,32.45733438,586.7302268,586.709845,581.8508703,313.660785,1785.544408,NOM
0.92,86.90954129,-112.1440652,25.23452394,586.7170559,586.7069342,581.8478058,305.2883348,1789.283231,NOM
0.9205,62.58387982,-96.93159606,34.34771624,586.7040803,580.9464068,586.7415603,243.2256289,1792.984056,NOM
0.921,-5.231483303,-45.16620655,50.39768985,586.6922296,580.9464249,586.733318,194.1090013,1795.788312,NOM
0.9215,-47.0804932,-13.48303485,60.56352805,586.6823484,580.9468881,586.7223042,214.8595588,1797.685765,NOM
0.922,-65.92230922,-3.889734389,69.81204361,586.6744356,580.9466339,586.7097279,267.0092318,1799.908136,NOM
0.9225,-65.3118781,-17.4539685,82.76584659,586.668471,580.9452359,586.6964382,311.3709057,1803.169939,NOM
0.923,-49.23173466,-54.37307538,103.60481,586.6646195,580.9424229,586.6831271,310.8787049,1807.148576,NOM
0.9235,-51.54231879,-43.07849462,94.62081341,581.7643811,586.698238,586.6705728,262.264048,1811.074734,NOM
0.924,-62.89296739,12.1767491,50.71621829,581.7638088,586.6915646,586.6595246,232.4860566,1814.152778,NOM
0.9245,-70.76911664,42.42371709,28.34539955,581.7638711,586.6828561,586.6506418,253.9014208,1816.588081,NOM
0.925,-80.1413533,51.00563283,29.13572046,581.7636922,586.6734711,586.6436167,287.5476904,1819.391378,NOM
0.9255,-95.57319754,41.81757453,53.75562301,581.7630137,586.6639529,586.6385838,295.0682901,1822.901769,NOM
0.926,-79.67950405,48.64078342,31.03872063,586.660755,586.6549211,580.8759209,248.2582549,1826.574827,NOM
0.9265,-27.67531825,62.05509557,-34.37977732,586.6580139,586.6469948,580.8746823,213.5002441,1829.533094,NOM
0.927,3.451517307,69.85143637,-73.30295367,586.6539161,586.6407791,580.8745646,246.2603133,1831.752124,NOM
0.9275,11.6556279,77.20834713,-88.86397503,586.6495447,586.635963,580.8746683,306.493024,1834.434077,NOM
0.928,-4.11809381,88.94004763,-84.82195382,586.6454033,586.6322399,580.8748527,353.6846668,1838.237911,NOM
0.9285,-44.00340204,109.3910006,-65.38759853,586.6416496,586.6298012,580.8750973,349.8345834,1842.768909,NOM
0.929,-36.33934092,100.8771805,-64.53783955,586.6385296,581.7300842,586.6357598,297.8176534,1847.175978,NOM
0.9295,14.69630384,58.21725159,-72.91355544,586.6362434,581.7296361,586.6355095,265.0659082,1850.657376,NOM
0.93,40.49605807,38.15616342,-78.65222149,586.635003,581.7296971,586.6347068,277.3268081,1853.460262,NOM
0.9305,44.67209124,42.26339313,-86.93548436,586.6341252,581.7298215,586.6343827,294.9378786,1856.524418,NOM
0.931,31.41365456,71.08239548,-102.49605,586.6335567,581.7301664,586.6345763,279.3092079,1860.067365,NOM
0.9315,5.322203045,124.1991542,-129.5213573,596.8545289,570.6343542,586.6353198,195.8572847,1863.45559,NOM
0.932,0.632735714,129.3677937,-130.0005295,596.8530213,570.6376217,586.636157,83.92740142,1865.649197,NOM
0.9325,8.096093973,90.17426232,-98.27035629,596.8517315,570.6440948,586.6362653,12.73488393,1866.101891,NOM
0.933,16.19683232,74.49788651,-90.69471883,596.8519273,570.6517673,586.6366709,-23.65336572,1865.534825,NOM
0.9335,30.01217914,78.16084507,-108.1730242,596.8537925,570.6607204,586.6367563,-63.47744641,1864.77658,NOM
0.934,54.0102311,96.51870051,-150.5289316,596.8575304,570.6703456,586.6368179,-142.6725762,1863.750727,NOM
0.9345,50.39676288,95.29434158,-145.6911045,602.2010944,570.6802253,581.7385943,-241.6972105,1861.759076,NOM
0.935,13.71668767,83.6764087,-97.39309636,602.208157,570.6899022,581.738613,-292.5604585,1858.350485,NOM
0.9355,0.54362507,73.11769891,-73.66132398,602.2161373,570.6990711,581.7387187,-283.6552975,1854.216517,NOM
0.936,11.97180338,58.50280672,-70.4746101,602.2255712,570.7066664,581.7388752,-256.0461601,1850.47642,NOM
0.9365,48.03315231,35.3272585,-83.36041081,602.2359181,570.7124991,581.7395816,-249.4268086,1847.422712,NOM
0.937,107.8216888,-0.242981198,-107.5787076,602.2466334,581.8107818,570.6444709,-299.1082108,1844.559726,NOM
0.9375,118.6503676,-9.806470233,-108.8438973,602.2567395,581.8119011,570.6491479,-356.5019234,1840.978507,NOM
0.938,83.71864077,12.67721612,-96.39585688,602.264948,581.8115549,570.6576246,-356.2765987,1836.376276,NOM
0.9385,70.79332625,11.4554056,-82.24873185,602.2719615,581.8115136,570.667645,-317.5295451,1831.730841,NOM
0.939,75.69789483,-13.93712423,-61.7607706,602.2772402,581.8122804,570.6789504,-280.7931176,1827.891944,NOM
0.9395,93.94193108,-63.00738864,-30.93454244,602.280972,581.8143098,570.6907818,-283.5882538,1824.721571,NOM
0.94,91.37925941,-63.4793083,-27.89995111,596.947242,586.7168791,570.702504,-304.6665242,1821.505909,NOM
0.9405,77.26296773,-18.94368393,-58.3192838,596.9484776,586.7214517,570.7135369,-279.8141192,1817.802786,NOM
0.941,63.89854161,2.316217273,-66.21475888,596.9489355,586.726612,570.7235306,-203.7165949,1814.287299,NOM
0.9415,46.58295997,4.087867257,-50.67082723,596.9486481,586.7328835,570.7314888,-118.0809583,1811.954391,NOM
0.942,21.16587544,-9.466825267,-11.69905017,596.9482131,586.7397226,570.7375026,-62.60318972,1810.949591,NOM
0.9425,-15.92240245,-33.95206454,49.87446699,586.7235635,586.7467674,581.8351264,-72.31674064,1810.663945,NOM
0.943,-26.21889878,-35.29991156,61.51881034,586.7258319,586.7530841,581.8361299,-101.2646035,1810.082351,NOM
0.9435,-3.768547506,-22.83073294,26.59928045,586.7311922,586.757598,581.8357205,-84.99515751,1808.766141,NOM
0.944,-4.096654608,-9.212537616,13.30919222,586.7376145,586.7610975,581.8356714,-40.63511397,1807.529377,NOM
0.9445,-27.81036176,10.04408165,17.7662801,586.7447955,586.763445,581.8364217,-7.119341119,1807.092037,NOM
0.945,-74.62057221,38.87785944,35.74271277,586.7522542,586.7648232,581.8383125,-20.44816883,1807.222426,NOM
0.9455,-72.47581258,39.23561838,33.2401942,586.7595534,581.0060532,586.7407063,-62.18011728,1807.128978,NOM
0.946,-25.16967244,5.61380268,19.55586976,586.7663474,581.0064712,586.7445002,-66.92994074,1806.257803,NOM
0.9465,-1.282662047,-6.010110741,7.292772788,586.7725104,581.0067869,586.7484094,-24.35373707,1805.160439,NOM
0.947,2.789315857,5.465927093,-8.255242949,586.7772333,581.0067805,586.7529741,26.0093531,1804.792052,NOM
0.9475,-8.923454217,40.22089655,-31.29744233,586.7807025,581.0068339,586.7577294,46.19779259,1805.307301,NOM
0.948,-32.1063874,97.60500665,-65.49861924,586.7826987,581.0072239,586.7624381,2.467924036,1806.109981,NOM
0.9485,-32.71059675,105.2360516,-72.52545486,581.8863532,586.76863,586.7667197,-62.02252438,1806.210549,NOM
0.949,-20.02616036,66.590428,-46.56426764,581.8870847,586.7690765,586.7704467,-81.35229178,1805.159828,NOM
0.9495,-6.741280267,49.96724155,-43.22596128,581.8872789,586.7687192,586.7737398,-67.45754651,1803.754508,NOM
0.95,11.69504139,51.53628148,-63.23132286,581.8867705,586.7683568,586.7760517,-58.25445439,1802.784631,NOM
0.9505,39.28600046,67.09727527,-106.3832757,581.8858266,586.7678582,586.7776122,-89.20673422,1802.122933,NOM
0.951,79.44760694,92.21297825,-171.6605852,570.7875526,586.7671977,596.9986869,-190.7991342,1801.063781,NOM
0.9515,93.55124567,92.75628846,-186.3075341,570.7881524,586.7659473,596.9979132,-295.4546956,1798.552324,NOM
0.952,75.44295224,77.98189335,-153.4248456,570.790788,586.7635464,596.9969677,-337.0464527,1794.370105,NOM
0.9525,80.26951131,60.7513358,-141.0208471,570.7936205,586.7610403,596.9970983,-348.8905144,1789.673273,NOM
0.953,108.2915944,36.76967071,-145.0612651,570.7963237,586.7588015,596.9983106,-367.5339607,1785.211598,NOM
0.9535,158.8742367,2.369260064,-161.2434967,570.7988635,586.7567774,597.0005149,-426.4753566,1780.705057,NOM
0.954,159.6231164,-4.140559685,-155.4825567,570.8010958,581.85788,602.3417102,-491.3957793,1775.454493,NOM
0.9545,113.9705022,22.98742345,-136.9579256,570.8031345,581.8574735,602.3444703,-497.4957443,1769.188633,NOM
0.955,90.39128951,28.38667094,-118.7779605,570.8052022,581.8575234,602.3464544,-448.3002624,1762.814456,NOM
0.9555,85.21620371,11.37608252,-96.59228623,570.8068685,581.8575255,602.3482901,-383.195882,1757.378754,NOM
0.956,94.4824947,-27.86464199,-66.61785271,570.8082271,581.8574183,602.3499055,-339.708537,1753.050349,NOM
0.9565,114.0658721,-88.42084661,-25.6450255,581.9028089,570.7595571,602.3512967,-351.0354211,1749.336091,NOM
0.957,110.0156653,-97.72083503,-12.29483025,581.902329,570.7608581,602.3521224,-370.3907776,1745.357696,NOM
0.9575,91.57794579,-59.0631129,-32.51483289,581.9014717,570.7639393,602.3518573,-334.7932652,1740.821217,NOM
0.958,72.54010545,-41.0782487,-31.46185675,581.9013844,570.7669349,602.3515208,-261.5927552,1736.661863,NOM
0.9585,48.85638676,-40.21404986,-8.642336901,581.9018296,570.7695682,602.351383,-189.0337514,1733.704372,NOM
0.959,16.99871675,-52.66256942,35.66385267,581.9025221,570.771881,602.351377,-152.7902501,1731.837493,NOM
0.9595,15.14252739,-44.64025123,29.49772384,586.8025535,570.7739004,597.016288,-146.6464819,1730.399445,NOM
0.96,48.67979303,-25.41407025,-23.26572278,586.8020397,570.7758684,597.0170084,-107.5926921,1728.818014,NOM
0.9605,62.3251103,-8.970182304,-53.354928,586.7999655,570.7780956,597.017464,-14.62751944,1727.523147,NOM
0.961,54.92401952,8.932155096,-63.85617461,586.7970764,570.7802317,597.0168381,93.3979214,1727.534425,NOM
0.9615,26.0955121,32.1257501,-58.2212622,586.7935918,570.7822705,597.0148854,178.7310249,1729.156917,NOM
0.962,-23.85974474,64.0137893,-40.15404456,586.7897819,581.8773276,586.7863539,207.0116321,1731.887819,NOM
0.9625,-23.00021446,66.36956887,-43.36935442,586.7856579,581.8777401,586.7832458,196.2736635,1734.820765,NOM
0.963,24.77419232,33.77056774,-58.54476006,586.7809729,581.8775181,586.7806439,211.0169157,1737.284934,NOM
0.9635,50.19339313,21.49017843,-71.68357156,586.7769755,581.8775471,586.7770142,262.4710928,1739.692142,NOM
0.964,56.38779049,30.69114631,-87.07893681,586.7740191,581.8773488,586.7724047,313.7298699,1742.86556,NOM
0.9645,46.89896501,61.74651665,-108.6454817,586.7721466,581.8764579,586.7672125,329.3093102,1746.869851,NOM
0.965,55.33705053,43.30708734,-98.64413786,581.0125096,586.7737534,586.7618918,291.8856385,1751.058821,NOM
0.9655,72.31859045,-20.17766016,-52.14093029,581.012902,586.7695427,586.7570846,267.042097,1754.588008,NOM
0.966,84.19880302,-59.07078188,-25.12802114,581.0135038,586.7629603,586.7534215,301.3324718,1757.504208,NOM
0.9665,95.59382312,-76.21276729,-19.38105583,581.013165,586.754967,586.7507667,357.5345284,1760.904732,NOM
0.967,110.799716,-74.97147149,-35.82824456,581.0114136,586.7461109,586.7491486,398.2394053,1765.328963,NOM
0.9675,133.7163374,-59.10256899,-74.61376844,581.0078834,586.7369443,586.748645,388.4029517,1770.369721,NOM
